#L=%d, T=%.2f 
# E     M 
-472.00 12345.00 
-548.00 12345.00 
-520.00 12345.00 
-492.00 12345.00 
-412.00 12345.00 
-476.00 12345.00 
-468.00 12345.00 
-452.00 12345.00 
-524.00 12345.00 
-460.00 12345.00 
-456.00 12345.00 
-504.00 12345.00 
-524.00 12345.00 
-456.00 12345.00 
-388.00 12345.00 
-448.00 12345.00 
-484.00 12345.00 
-488.00 12345.00 
-492.00 12345.00 
-392.00 12345.00 
-476.00 12345.00 
-440.00 12345.00 
-428.00 12345.00 
-488.00 12345.00 
-476.00 12345.00 
-436.00 12345.00 
-428.00 12345.00 
-452.00 12345.00 
-384.00 12345.00 
-344.00 12345.00 
-324.00 12345.00 
-320.00 12345.00 
-384.00 12345.00 
-312.00 12345.00 
-368.00 12345.00 
-388.00 12345.00 
-460.00 12345.00 
-556.00 12345.00 
-508.00 12345.00 
-556.00 12345.00 
-596.00 12345.00 
-476.00 12345.00 
-500.00 12345.00 
-492.00 12345.00 
-420.00 12345.00 
-532.00 12345.00 
-464.00 12345.00 
-516.00 12345.00 
-544.00 12345.00 
-556.00 12345.00 
-416.00 12345.00 
-480.00 12345.00 
-456.00 12345.00 
-560.00 12345.00 
-540.00 12345.00 
-564.00 12345.00 
-500.00 12345.00 
-556.00 12345.00 
-480.00 12345.00 
-368.00 12345.00 
-392.00 12345.00 
-496.00 12345.00 
-520.00 12345.00 
-424.00 12345.00 
-556.00 12345.00 
-592.00 12345.00 
-480.00 12345.00 
-400.00 12345.00 
-500.00 12345.00 
-604.00 12345.00 
-560.00 12345.00 
-480.00 12345.00 
-504.00 12345.00 
-468.00 12345.00 
-508.00 12345.00 
-448.00 12345.00 
-468.00 12345.00 
-524.00 12345.00 
-536.00 12345.00 
-444.00 12345.00 
-436.00 12345.00 
-392.00 12345.00 
-424.00 12345.00 
-512.00 12345.00 
-500.00 12345.00 
-504.00 12345.00 
-472.00 12345.00 
-416.00 12345.00 
-492.00 12345.00 
-464.00 12345.00 
-508.00 12345.00 
-516.00 12345.00 
-504.00 12345.00 
-444.00 12345.00 
-448.00 12345.00 
-440.00 12345.00 
-392.00 12345.00 
-452.00 12345.00 
-320.00 12345.00 
-432.00 12345.00 
-444.00 12345.00 
-476.00 12345.00 
-488.00 12345.00 
-492.00 12345.00 
-444.00 12345.00 
-468.00 12345.00 
-384.00 12345.00 
-532.00 12345.00 
-524.00 12345.00 
-452.00 12345.00 
-468.00 12345.00 
-484.00 12345.00 
-500.00 12345.00 
-500.00 12345.00 
-464.00 12345.00 
-420.00 12345.00 
-536.00 12345.00 
-452.00 12345.00 
-464.00 12345.00 
-516.00 12345.00 
-576.00 12345.00 
-456.00 12345.00 
-468.00 12345.00 
-544.00 12345.00 
-484.00 12345.00 
-496.00 12345.00 
-472.00 12345.00 
-560.00 12345.00 
-524.00 12345.00 
-388.00 12345.00 
-404.00 12345.00 
-524.00 12345.00 
-572.00 12345.00 
-564.00 12345.00 
-528.00 12345.00 
-512.00 12345.00 
-468.00 12345.00 
-416.00 12345.00 
-528.00 12345.00 
-524.00 12345.00 
-504.00 12345.00 
-508.00 12345.00 
-480.00 12345.00 
-524.00 12345.00 
-544.00 12345.00 
-572.00 12345.00 
-528.00 12345.00 
-520.00 12345.00 
-504.00 12345.00 
-468.00 12345.00 
-468.00 12345.00 
-468.00 12345.00 
-404.00 12345.00 
-436.00 12345.00 
-456.00 12345.00 
-500.00 12345.00 
-416.00 12345.00 
-448.00 12345.00 
-468.00 12345.00 
-460.00 12345.00 
-492.00 12345.00 
-468.00 12345.00 
-460.00 12345.00 
-476.00 12345.00 
-472.00 12345.00 
-488.00 12345.00 
-524.00 12345.00 
-604.00 12345.00 
-592.00 12345.00 
-448.00 12345.00 
-480.00 12345.00 
-528.00 12345.00 
-584.00 12345.00 
-532.00 12345.00 
-576.00 12345.00 
-580.00 12345.00 
-484.00 12345.00 
-504.00 12345.00 
-456.00 12345.00 
-592.00 12345.00 
-556.00 12345.00 
-556.00 12345.00 
-496.00 12345.00 
-532.00 12345.00 
-528.00 12345.00 
-528.00 12345.00 
-544.00 12345.00 
-496.00 12345.00 
-440.00 12345.00 
-548.00 12345.00 
-480.00 12345.00 
-468.00 12345.00 
-472.00 12345.00 
-412.00 12345.00 
-516.00 12345.00 
-404.00 12345.00 
-440.00 12345.00 
-552.00 12345.00 
-440.00 12345.00 
-428.00 12345.00 
-480.00 12345.00 
-404.00 12345.00 
-540.00 12345.00 
-436.00 12345.00 
-532.00 12345.00 
-508.00 12345.00 
-464.00 12345.00 
-360.00 12345.00 
-344.00 12345.00 
-468.00 12345.00 
-480.00 12345.00 
-468.00 12345.00 
-552.00 12345.00 
-600.00 12345.00 
-500.00 12345.00 
-456.00 12345.00 
-472.00 12345.00 
-444.00 12345.00 
-476.00 12345.00 
-508.00 12345.00 
-488.00 12345.00 
-464.00 12345.00 
-540.00 12345.00 
-488.00 12345.00 
-568.00 12345.00 
-544.00 12345.00 
-500.00 12345.00 
-512.00 12345.00 
-536.00 12345.00 
-476.00 12345.00 
-512.00 12345.00 
-436.00 12345.00 
-492.00 12345.00 
-424.00 12345.00 
-444.00 12345.00 
-512.00 12345.00 
-564.00 12345.00 
-576.00 12345.00 
-456.00 12345.00 
-504.00 12345.00 
-536.00 12345.00 
-516.00 12345.00 
-504.00 12345.00 
-472.00 12345.00 
-496.00 12345.00 
-564.00 12345.00 
-500.00 12345.00 
-448.00 12345.00 
-496.00 12345.00 
-512.00 12345.00 
-464.00 12345.00 
-548.00 12345.00 
-584.00 12345.00 
-580.00 12345.00 
-564.00 12345.00 
-520.00 12345.00 
-524.00 12345.00 
-600.00 12345.00 
-564.00 12345.00 
-496.00 12345.00 
-484.00 12345.00 
-520.00 12345.00 
-508.00 12345.00 
-412.00 12345.00 
-468.00 12345.00 
-432.00 12345.00 
-512.00 12345.00 
-556.00 12345.00 
-560.00 12345.00 
-516.00 12345.00 
-504.00 12345.00 
-516.00 12345.00 
-448.00 12345.00 
-568.00 12345.00 
-536.00 12345.00 
-428.00 12345.00 
-492.00 12345.00 
-484.00 12345.00 
-412.00 12345.00 
-528.00 12345.00 
-556.00 12345.00 
-436.00 12345.00 
-488.00 12345.00 
-480.00 12345.00 
-464.00 12345.00 
-464.00 12345.00 
-532.00 12345.00 
-592.00 12345.00 
-516.00 12345.00 
-540.00 12345.00 
-532.00 12345.00 
-500.00 12345.00 
-552.00 12345.00 
-552.00 12345.00 
-512.00 12345.00 
-540.00 12345.00 
-552.00 12345.00 
-584.00 12345.00 
-456.00 12345.00 
-488.00 12345.00 
-576.00 12345.00 
-528.00 12345.00 
-516.00 12345.00 
-532.00 12345.00 
-524.00 12345.00 
-536.00 12345.00 
-464.00 12345.00 
-512.00 12345.00 
-536.00 12345.00 
-480.00 12345.00 
-440.00 12345.00 
-480.00 12345.00 
-480.00 12345.00 
-588.00 12345.00 
-520.00 12345.00 
-464.00 12345.00 
-440.00 12345.00 
-460.00 12345.00 
-432.00 12345.00 
-588.00 12345.00 
-560.00 12345.00 
-472.00 12345.00 
-492.00 12345.00 
-524.00 12345.00 
-604.00 12345.00 
-552.00 12345.00 
-500.00 12345.00 
-476.00 12345.00 
-356.00 12345.00 
-460.00 12345.00 
-400.00 12345.00 
-464.00 12345.00 
-448.00 12345.00 
-500.00 12345.00 
-432.00 12345.00 
-496.00 12345.00 
-396.00 12345.00 
-496.00 12345.00 
-496.00 12345.00 
-496.00 12345.00 
-476.00 12345.00 
-500.00 12345.00 
-536.00 12345.00 
-500.00 12345.00 
-452.00 12345.00 
-516.00 12345.00 
-488.00 12345.00 
-452.00 12345.00 
-400.00 12345.00 
-408.00 12345.00 
-480.00 12345.00 
-472.00 12345.00 
-436.00 12345.00 
-452.00 12345.00 
-436.00 12345.00 
-580.00 12345.00 
-552.00 12345.00 
-516.00 12345.00 
-536.00 12345.00 
-480.00 12345.00 
-524.00 12345.00 
-468.00 12345.00 
-456.00 12345.00 
-528.00 12345.00 
-540.00 12345.00 
-484.00 12345.00 
-560.00 12345.00 
-536.00 12345.00 
-472.00 12345.00 
-460.00 12345.00 
-512.00 12345.00 
-476.00 12345.00 
-460.00 12345.00 
-448.00 12345.00 
-596.00 12345.00 
-548.00 12345.00 
-548.00 12345.00 
-520.00 12345.00 
-540.00 12345.00 
-524.00 12345.00 
-528.00 12345.00 
-588.00 12345.00 
-524.00 12345.00 
-488.00 12345.00 
-460.00 12345.00 
-472.00 12345.00 
-476.00 12345.00 
-496.00 12345.00 
-496.00 12345.00 
-440.00 12345.00 
-460.00 12345.00 
-416.00 12345.00 
-488.00 12345.00 
-440.00 12345.00 
-512.00 12345.00 
-464.00 12345.00 
-544.00 12345.00 
-548.00 12345.00 
-468.00 12345.00 
-392.00 12345.00 
-496.00 12345.00 
-476.00 12345.00 
-440.00 12345.00 
-440.00 12345.00 
-476.00 12345.00 
-528.00 12345.00 
-512.00 12345.00 
-544.00 12345.00 
-524.00 12345.00 
-584.00 12345.00 
-508.00 12345.00 
-476.00 12345.00 
-508.00 12345.00 
-508.00 12345.00 
-520.00 12345.00 
-520.00 12345.00 
-564.00 12345.00 
-524.00 12345.00 
-492.00 12345.00 
-548.00 12345.00 
-572.00 12345.00 
-444.00 12345.00 
-464.00 12345.00 
-456.00 12345.00 
-416.00 12345.00 
-544.00 12345.00 
-568.00 12345.00 
-576.00 12345.00 
-604.00 12345.00 
-540.00 12345.00 
-464.00 12345.00 
-372.00 12345.00 
-436.00 12345.00 
-460.00 12345.00 
-492.00 12345.00 
-492.00 12345.00 
-448.00 12345.00 
-432.00 12345.00 
-400.00 12345.00 
-404.00 12345.00 
-460.00 12345.00 
-432.00 12345.00 
-476.00 12345.00 
-492.00 12345.00 
-460.00 12345.00 
-428.00 12345.00 
-512.00 12345.00 
-544.00 12345.00 
-556.00 12345.00 
-536.00 12345.00 
-584.00 12345.00 
-528.00 12345.00 
-556.00 12345.00 
-464.00 12345.00 
-444.00 12345.00 
-508.00 12345.00 
-420.00 12345.00 
-488.00 12345.00 
-560.00 12345.00 
-580.00 12345.00 
-504.00 12345.00 
-520.00 12345.00 
-560.00 12345.00 
-504.00 12345.00 
-488.00 12345.00 
-364.00 12345.00 
-376.00 12345.00 
-448.00 12345.00 
-540.00 12345.00 
-452.00 12345.00 
-476.00 12345.00 
-460.00 12345.00 
-528.00 12345.00 
-508.00 12345.00 
-492.00 12345.00 
-528.00 12345.00 
-472.00 12345.00 
-596.00 12345.00 
-560.00 12345.00 
-576.00 12345.00 
-500.00 12345.00 
-500.00 12345.00 
-512.00 12345.00 
-584.00 12345.00 
-552.00 12345.00 
-516.00 12345.00 
-524.00 12345.00 
-464.00 12345.00 
-396.00 12345.00 
-536.00 12345.00 
-524.00 12345.00 
-568.00 12345.00 
-532.00 12345.00 
-452.00 12345.00 
-424.00 12345.00 
-492.00 12345.00 
-456.00 12345.00 
-516.00 12345.00 
-524.00 12345.00 
-500.00 12345.00 
-432.00 12345.00 
-404.00 12345.00 
-344.00 12345.00 
-384.00 12345.00 
-504.00 12345.00 
-480.00 12345.00 
-428.00 12345.00 
-396.00 12345.00 
-408.00 12345.00 
-456.00 12345.00 
-468.00 12345.00 
-536.00 12345.00 
-524.00 12345.00 
-540.00 12345.00 
-556.00 12345.00 
-488.00 12345.00 
-548.00 12345.00 
-516.00 12345.00 
-500.00 12345.00 
-528.00 12345.00 
-556.00 12345.00 
-544.00 12345.00 
-508.00 12345.00 
-492.00 12345.00 
-492.00 12345.00 
-448.00 12345.00 
-452.00 12345.00 
-444.00 12345.00 
-444.00 12345.00 
-408.00 12345.00 
-404.00 12345.00 
-452.00 12345.00 
-524.00 12345.00 
-496.00 12345.00 
-456.00 12345.00 
-492.00 12345.00 
-436.00 12345.00 
-512.00 12345.00 
-480.00 12345.00 
-532.00 12345.00 
-456.00 12345.00 
-480.00 12345.00 
-436.00 12345.00 
-536.00 12345.00 
-512.00 12345.00 
-472.00 12345.00 
-360.00 12345.00 
-408.00 12345.00 
-408.00 12345.00 
-428.00 12345.00 
-432.00 12345.00 
-492.00 12345.00 
-468.00 12345.00 
-444.00 12345.00 
-508.00 12345.00 
-476.00 12345.00 
-448.00 12345.00 
-488.00 12345.00 
-548.00 12345.00 
-496.00 12345.00 
-548.00 12345.00 
-460.00 12345.00 
-480.00 12345.00 
-456.00 12345.00 
-520.00 12345.00 
-440.00 12345.00 
-472.00 12345.00 
-508.00 12345.00 
-572.00 12345.00 
-496.00 12345.00 
-500.00 12345.00 
-500.00 12345.00 
-480.00 12345.00 
-456.00 12345.00 
-376.00 12345.00 
-488.00 12345.00 
-524.00 12345.00 
-564.00 12345.00 
-496.00 12345.00 
-528.00 12345.00 
-520.00 12345.00 
-476.00 12345.00 
-464.00 12345.00 
-520.00 12345.00 
-524.00 12345.00 
-464.00 12345.00 
-512.00 12345.00 
-436.00 12345.00 
-476.00 12345.00 
-504.00 12345.00 
-472.00 12345.00 
-572.00 12345.00 
-524.00 12345.00 
-488.00 12345.00 
-500.00 12345.00 
-552.00 12345.00 
-464.00 12345.00 
-560.00 12345.00 
-508.00 12345.00 
-492.00 12345.00 
-452.00 12345.00 
-444.00 12345.00 
-456.00 12345.00 
-444.00 12345.00 
-440.00 12345.00 
-520.00 12345.00 
-528.00 12345.00 
-500.00 12345.00 
-488.00 12345.00 
-476.00 12345.00 
-456.00 12345.00 
-396.00 12345.00 
-448.00 12345.00 
-404.00 12345.00 
-416.00 12345.00 
-512.00 12345.00 
-500.00 12345.00 
-508.00 12345.00 
-452.00 12345.00 
-492.00 12345.00 
-456.00 12345.00 
-444.00 12345.00 
-444.00 12345.00 
-400.00 12345.00 
-424.00 12345.00 
-424.00 12345.00 
-468.00 12345.00 
-556.00 12345.00 
-548.00 12345.00 
-596.00 12345.00 
-464.00 12345.00 
-432.00 12345.00 
-304.00 12345.00 
-468.00 12345.00 
-440.00 12345.00 
-440.00 12345.00 
-472.00 12345.00 
-444.00 12345.00 
-528.00 12345.00 
-472.00 12345.00 
-508.00 12345.00 
-520.00 12345.00 
-544.00 12345.00 
-524.00 12345.00 
-536.00 12345.00 
-556.00 12345.00 
-540.00 12345.00 
-480.00 12345.00 
-516.00 12345.00 
-488.00 12345.00 
-452.00 12345.00 
-564.00 12345.00 
-520.00 12345.00 
-516.00 12345.00 
-548.00 12345.00 
-512.00 12345.00 
-508.00 12345.00 
-516.00 12345.00 
-472.00 12345.00 
-436.00 12345.00 
-524.00 12345.00 
-472.00 12345.00 
-540.00 12345.00 
-528.00 12345.00 
-520.00 12345.00 
-620.00 12345.00 
-644.00 12345.00 
-548.00 12345.00 
-484.00 12345.00 
-492.00 12345.00 
-528.00 12345.00 
-488.00 12345.00 
-460.00 12345.00 
-492.00 12345.00 
-524.00 12345.00 
-432.00 12345.00 
-372.00 12345.00 
-564.00 12345.00 
-564.00 12345.00 
-512.00 12345.00 
-544.00 12345.00 
-604.00 12345.00 
-540.00 12345.00 
-512.00 12345.00 
-500.00 12345.00 
-464.00 12345.00 
-448.00 12345.00 
-420.00 12345.00 
-400.00 12345.00 
-480.00 12345.00 
-480.00 12345.00 
-488.00 12345.00 
-456.00 12345.00 
-528.00 12345.00 
-560.00 12345.00 
-484.00 12345.00 
-460.00 12345.00 
-472.00 12345.00 
-468.00 12345.00 
-424.00 12345.00 
-412.00 12345.00 
-364.00 12345.00 
-416.00 12345.00 
-408.00 12345.00 
-400.00 12345.00 
-392.00 12345.00 
-424.00 12345.00 
-548.00 12345.00 
-420.00 12345.00 
-552.00 12345.00 
-580.00 12345.00 
-604.00 12345.00 
-528.00 12345.00 
-508.00 12345.00 
-524.00 12345.00 
-608.00 12345.00 
-536.00 12345.00 
-480.00 12345.00 
-476.00 12345.00 
-524.00 12345.00 
-556.00 12345.00 
-516.00 12345.00 
-472.00 12345.00 
-452.00 12345.00 
-524.00 12345.00 
-552.00 12345.00 
-524.00 12345.00 
-536.00 12345.00 
-508.00 12345.00 
-492.00 12345.00 
-520.00 12345.00 
-512.00 12345.00 
-520.00 12345.00 
-528.00 12345.00 
-500.00 12345.00 
-540.00 12345.00 
-516.00 12345.00 
-500.00 12345.00 
-488.00 12345.00 
-476.00 12345.00 
-540.00 12345.00 
-544.00 12345.00 
-456.00 12345.00 
-548.00 12345.00 
-540.00 12345.00 
-572.00 12345.00 
-580.00 12345.00 
-500.00 12345.00 
-588.00 12345.00 
-480.00 12345.00 
-476.00 12345.00 
-476.00 12345.00 
-520.00 12345.00 
-460.00 12345.00 
-532.00 12345.00 
-492.00 12345.00 
-472.00 12345.00 
-540.00 12345.00 
-600.00 12345.00 
-540.00 12345.00 
-488.00 12345.00 
-476.00 12345.00 
-480.00 12345.00 
-476.00 12345.00 
-576.00 12345.00 
-496.00 12345.00 
-428.00 12345.00 
-468.00 12345.00 
-440.00 12345.00 
-444.00 12345.00 
-476.00 12345.00 
-512.00 12345.00 
-488.00 12345.00 
-488.00 12345.00 
-508.00 12345.00 
-428.00 12345.00 
-528.00 12345.00 
-492.00 12345.00 
-488.00 12345.00 
-576.00 12345.00 
-476.00 12345.00 
-480.00 12345.00 
-448.00 12345.00 
-472.00 12345.00 
-496.00 12345.00 
-484.00 12345.00 
-572.00 12345.00 
-528.00 12345.00 
-484.00 12345.00 
-428.00 12345.00 
-468.00 12345.00 
-496.00 12345.00 
-460.00 12345.00 
-424.00 12345.00 
-472.00 12345.00 
-504.00 12345.00 
-460.00 12345.00 
-440.00 12345.00 
-536.00 12345.00 
-496.00 12345.00 
-524.00 12345.00 
-472.00 12345.00 
-468.00 12345.00 
-528.00 12345.00 
-584.00 12345.00 
-436.00 12345.00 
-448.00 12345.00 
-372.00 12345.00 
-488.00 12345.00 
-536.00 12345.00 
-572.00 12345.00 
-460.00 12345.00 
-520.00 12345.00 
-556.00 12345.00 
-540.00 12345.00 
-432.00 12345.00 
-488.00 12345.00 
-500.00 12345.00 
-432.00 12345.00 
-524.00 12345.00 
-432.00 12345.00 
-416.00 12345.00 
-424.00 12345.00 
-428.00 12345.00 
-444.00 12345.00 
-436.00 12345.00 
-488.00 12345.00 
-492.00 12345.00 
-460.00 12345.00 
-500.00 12345.00 
-596.00 12345.00 
-504.00 12345.00 
-524.00 12345.00 
-432.00 12345.00 
-512.00 12345.00 
-512.00 12345.00 
-560.00 12345.00 
-432.00 12345.00 
-440.00 12345.00 
-472.00 12345.00 
-552.00 12345.00 
-484.00 12345.00 
-436.00 12345.00 
-500.00 12345.00 
-500.00 12345.00 
-476.00 12345.00 
-484.00 12345.00 
-468.00 12345.00 
-464.00 12345.00 
-508.00 12345.00 
-504.00 12345.00 
-408.00 12345.00 
-412.00 12345.00 
-432.00 12345.00 
-448.00 12345.00 
-460.00 12345.00 
-476.00 12345.00 
-480.00 12345.00 
-500.00 12345.00 
-488.00 12345.00 
-504.00 12345.00 
-544.00 12345.00 
-540.00 12345.00 
-492.00 12345.00 
-444.00 12345.00 
-504.00 12345.00 
-444.00 12345.00 
-412.00 12345.00 
-452.00 12345.00 
-492.00 12345.00 
-516.00 12345.00 
-516.00 12345.00 
-524.00 12345.00 
-560.00 12345.00 
-544.00 12345.00 
-520.00 12345.00 
-528.00 12345.00 
-528.00 12345.00 
-460.00 12345.00 
-400.00 12345.00 
-492.00 12345.00 
-384.00 12345.00 
-440.00 12345.00 
-516.00 12345.00 
-504.00 12345.00 
-476.00 12345.00 
-476.00 12345.00 
-512.00 12345.00 
-524.00 12345.00 
-584.00 12345.00 
-588.00 12345.00 
-472.00 12345.00 
-492.00 12345.00 
-488.00 12345.00 
-532.00 12345.00 
-560.00 12345.00 
-508.00 12345.00 
-548.00 12345.00 
-500.00 12345.00 
-440.00 12345.00 
-464.00 12345.00 
-516.00 12345.00 
-476.00 12345.00 
-480.00 12345.00 
-424.00 12345.00 
-476.00 12345.00 
-472.00 12345.00 
-540.00 12345.00 
-508.00 12345.00 
-456.00 12345.00 
-464.00 12345.00 
-560.00 12345.00 
-512.00 12345.00 
-456.00 12345.00 
-472.00 12345.00 
-428.00 12345.00 
-484.00 12345.00 
-480.00 12345.00 
-492.00 12345.00 
-520.00 12345.00 
-556.00 12345.00 
-564.00 12345.00 
-524.00 12345.00 
-520.00 12345.00 
-448.00 12345.00 
-500.00 12345.00 
-432.00 12345.00 
-492.00 12345.00 
-472.00 12345.00 
-372.00 12345.00 
-484.00 12345.00 
-492.00 12345.00 
-516.00 12345.00 
-508.00 12345.00 
-424.00 12345.00 
-392.00 12345.00 
-572.00 12345.00 
-556.00 12345.00 
-488.00 12345.00 
-404.00 12345.00 
-508.00 12345.00 
-460.00 12345.00 
-496.00 12345.00 
-428.00 12345.00 
-452.00 12345.00 
-476.00 12345.00 
-548.00 12345.00 
-596.00 12345.00 
-492.00 12345.00 
-524.00 12345.00 
-548.00 12345.00 
-544.00 12345.00 
-488.00 12345.00 
-544.00 12345.00 
-504.00 12345.00 
-468.00 12345.00 
-452.00 12345.00 
-464.00 12345.00 
-428.00 12345.00 
-416.00 12345.00 
-364.00 12345.00 
-428.00 12345.00 
-412.00 12345.00 
-448.00 12345.00 
-408.00 12345.00 
-488.00 12345.00 
-548.00 12345.00 
-476.00 12345.00 
-500.00 12345.00 
-488.00 12345.00 
-488.00 12345.00 
-536.00 12345.00 
-508.00 12345.00 
-524.00 12345.00 
-508.00 12345.00 
-548.00 12345.00 
-448.00 12345.00 
-500.00 12345.00 
-524.00 12345.00 
-568.00 12345.00 
-464.00 12345.00 
-488.00 12345.00 
-488.00 12345.00 
-524.00 12345.00 
-484.00 12345.00 
-432.00 12345.00 
-440.00 12345.00 
-444.00 12345.00 
-536.00 12345.00 
-480.00 12345.00 
-480.00 12345.00 
-484.00 12345.00 
-452.00 12345.00 
-536.00 12345.00 
-448.00 12345.00 
-396.00 12345.00 
-496.00 12345.00 
-504.00 12345.00 
-348.00 12345.00 
-472.00 12345.00 
-520.00 12345.00 
-512.00 12345.00 
-524.00 12345.00 
-564.00 12345.00 
-584.00 12345.00 
-556.00 12345.00 
-412.00 12345.00 
-504.00 12345.00 
-504.00 12345.00 
-420.00 12345.00 
-508.00 12345.00 
-552.00 12345.00 
-496.00 12345.00 
-428.00 12345.00 
-456.00 12345.00 
-404.00 12345.00 
-436.00 12345.00 
-428.00 12345.00 
-524.00 12345.00 
-488.00 12345.00 
-472.00 12345.00 
-408.00 12345.00 
-524.00 12345.00 
-468.00 12345.00 
-468.00 12345.00 
-468.00 12345.00 
-460.00 12345.00 
-484.00 12345.00 
-432.00 12345.00 
-496.00 12345.00 
-468.00 12345.00 
-572.00 12345.00 
-592.00 12345.00 
-528.00 12345.00 
-476.00 12345.00 
-488.00 12345.00 
-480.00 12345.00 
-448.00 12345.00 
-416.00 12345.00 
-540.00 12345.00 
-572.00 12345.00 
-496.00 12345.00 
-392.00 12345.00 
-388.00 12345.00 
-456.00 12345.00 
-580.00 12345.00 
-528.00 12345.00 
-512.00 12345.00 
-536.00 12345.00 
-492.00 12345.00 
-500.00 12345.00 
-360.00 12345.00 
-456.00 12345.00 
-540.00 12345.00 
-560.00 12345.00 
-500.00 12345.00 
-528.00 12345.00 
-548.00 12345.00 
-504.00 12345.00 
-544.00 12345.00 
-480.00 12345.00 
-560.00 12345.00 
-464.00 12345.00 
-468.00 12345.00 
-448.00 12345.00 
-444.00 12345.00 
-492.00 12345.00 
-580.00 12345.00 
-572.00 12345.00 
-460.00 12345.00 
-488.00 12345.00 
-492.00 12345.00 
-548.00 12345.00 
-480.00 12345.00 
-524.00 12345.00 
-484.00 12345.00 
-552.00 12345.00 
-496.00 12345.00 
-476.00 12345.00 
-504.00 12345.00 
-448.00 12345.00 
-476.00 12345.00 
-460.00 12345.00 
-460.00 12345.00 
-428.00 12345.00 
-444.00 12345.00 
-464.00 12345.00 
-528.00 12345.00 
-540.00 12345.00 
-476.00 12345.00 
-476.00 12345.00 
-500.00 12345.00 
-528.00 12345.00 
-520.00 12345.00 
-560.00 12345.00 
-500.00 12345.00 
-472.00 12345.00 
-492.00 12345.00 
-532.00 12345.00 
-344.00 12345.00 
-424.00 12345.00 
-408.00 12345.00 
-464.00 12345.00 
-404.00 12345.00 
-444.00 12345.00 
-552.00 12345.00 
-456.00 12345.00 
-468.00 12345.00 
-484.00 12345.00 
-476.00 12345.00 
-444.00 12345.00 
-416.00 12345.00 
-356.00 12345.00 
-424.00 12345.00 
-496.00 12345.00 
-568.00 12345.00 
-516.00 12345.00 
-468.00 12345.00 
-508.00 12345.00 
-516.00 12345.00 
-536.00 12345.00 
-564.00 12345.00 
-480.00 12345.00 
-480.00 12345.00 
-520.00 12345.00 
-488.00 12345.00 
-508.00 12345.00 
-428.00 12345.00 
-456.00 12345.00 
-492.00 12345.00 
-488.00 12345.00 
-416.00 12345.00 
-332.00 12345.00 
-476.00 12345.00 
-448.00 12345.00 
-460.00 12345.00 
-456.00 12345.00 
-452.00 12345.00 
-516.00 12345.00 
-524.00 12345.00 
-456.00 12345.00 
-448.00 12345.00 
-432.00 12345.00 
-512.00 12345.00 
-436.00 12345.00 
-416.00 12345.00 
-380.00 12345.00 
-424.00 12345.00 
-436.00 12345.00 
-460.00 12345.00 
-472.00 12345.00 
-464.00 12345.00 
-476.00 12345.00 
-416.00 12345.00 
-484.00 12345.00 
-644.00 12345.00 
-480.00 12345.00 
-512.00 12345.00 
-552.00 12345.00 
-536.00 12345.00 
-480.00 12345.00 
-456.00 12345.00 
-508.00 12345.00 
-536.00 12345.00 
-552.00 12345.00 
-508.00 12345.00 
-520.00 12345.00 
-496.00 12345.00 
-536.00 12345.00 
-524.00 12345.00 
-544.00 12345.00 
-444.00 12345.00 
-508.00 12345.00 
-540.00 12345.00 
-500.00 12345.00 
-452.00 12345.00 
-532.00 12345.00 
-524.00 12345.00 
-456.00 12345.00 
-520.00 12345.00 
-476.00 12345.00 
-408.00 12345.00 
-392.00 12345.00 
-436.00 12345.00 
-364.00 12345.00 
-488.00 12345.00 
-472.00 12345.00 
-512.00 12345.00 
-520.00 12345.00 
-548.00 12345.00 
-528.00 12345.00 
-532.00 12345.00 
-600.00 12345.00 
-596.00 12345.00 
-568.00 12345.00 
-588.00 12345.00 
-524.00 12345.00 
-436.00 12345.00 
-500.00 12345.00 
-484.00 12345.00 
-476.00 12345.00 
-436.00 12345.00 
-484.00 12345.00 
-420.00 12345.00 
-500.00 12345.00 
-596.00 12345.00 
-552.00 12345.00 
-496.00 12345.00 
-480.00 12345.00 
-592.00 12345.00 
-528.00 12345.00 
-412.00 12345.00 
-488.00 12345.00 
-504.00 12345.00 
-444.00 12345.00 
-484.00 12345.00 
-456.00 12345.00 
-436.00 12345.00 
-464.00 12345.00 
-480.00 12345.00 
-524.00 12345.00 
-512.00 12345.00 
-528.00 12345.00 
-500.00 12345.00 
-424.00 12345.00 
-444.00 12345.00 
-452.00 12345.00 
-492.00 12345.00 
-568.00 12345.00 
-488.00 12345.00 
-488.00 12345.00 
-448.00 12345.00 
-588.00 12345.00 
-516.00 12345.00 
-468.00 12345.00 
-448.00 12345.00 
-512.00 12345.00 
-552.00 12345.00 
-456.00 12345.00 
-512.00 12345.00 
-508.00 12345.00 
-568.00 12345.00 
-484.00 12345.00 
-496.00 12345.00 
-484.00 12345.00 
-464.00 12345.00 
-424.00 12345.00 
-444.00 12345.00 
-528.00 12345.00 
-544.00 12345.00 
-580.00 12345.00 
-456.00 12345.00 
-404.00 12345.00 
-444.00 12345.00 
-492.00 12345.00 
-468.00 12345.00 
-508.00 12345.00 
-528.00 12345.00 
-444.00 12345.00 
-404.00 12345.00 
-436.00 12345.00 
-512.00 12345.00 
-576.00 12345.00 
-556.00 12345.00 
-492.00 12345.00 
-552.00 12345.00 
-504.00 12345.00 
-524.00 12345.00 
-448.00 12345.00 
-492.00 12345.00 
